--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Adrian Gonzalez,33,643,.365,134,.294,.205,4.4%,16.6%,9.6%,89.2,41.1%,34.0%,39.2%,20.1%,0.65,32.5%,52.9%,14.6%,3.7,3.3%,31.8,24%,0%,23%,gonzaad01
Yasmani Grandal,26,426,.336,112,.268,.169,3.8%,21.6%,15.3%,91.6,50.2%,21.0%,46.4%,22.8%,0.89,28.1%,55.4%,16.5%,-0.2,0.4%,8.1,20%,0%,32%,grandya01
Zack Greinke,31,77,.252,40,.250,.119,2.6%,18.2%,1.3%,86.8,42.2%,21.0%,46.8%,9.7%,1.16,19.4%,64.5%,16.1%,-0.7,-0.5%,-9.0,43%,100%,11%,greinza01
Alex Guerrero,28,230,.312,93,.261,.201,4.8%,24.8%,3.0%,87.2,37.3%,29.3%,41.5%,23.8%,0.71,32.3%,50.0%,17.7%,-0.5,-0.6%,-5.7,29%,100%,33%,guerral01
Chris Hatcher,30,1,.000,-136,.000,.000,0.0%,0.0%,0.0%,81.0,0.0%,0.0%,0.0%,100.0%,0.00,100.0%,0.0%,0.0%,-0.2,-0.2%,-0.7,,,,hatchch02
Chris Heisey,30,72,.293,84,.211,.145,2.8%,23.6%,20.8%,89.2,35.5%,30.0%,20.0%,22.5%,0.26,32.5%,42.5%,25.0%,0.4,0.0%,1.8,23%,0%,0%,heisech01
Enrique Hernandez,23,218,.373,142,.364,.183,3.2%,21.1%,5.1%,90.8,48.9%,28.9%,48.4%,14.5%,0.95,25.8%,56.0%,18.2%,1.6,1.3%,8.2,23%,0%,40%,hernaen02
David Huff,30,1,.000,-136,.000,.000,0.0%,0.0%,0.0%,,,0.0%,100.0%,0.0%,,0.0%,0.0%,100.0%,0.0,0.0%,-0.1,,,,huffda01
Howie Kendrick,31,495,.336,110,.342,.114,1.8%,16.6%,5.5%,90.7,45.2%,28.6%,60.2%,10.7%,1.52,14.6%,56.5%,28.9%,1.7,1.3%,8.2,35%,75%,55%,kendrho01
Clayton Kershaw,27,79,.160,-26,.188,.028,0.0%,29.1%,2.5%,84.3,23.7%,15.1%,58.5%,7.5%,2.38,13.2%,75.5%,11.3%,-1.0,-0.9%,-11.2,17%,,50%,kershcl01
Mat Latos,27,7,.301,83,.400,.000,0.0%,14.3%,0.0%,69.4,0.0%,50.0%,16.7%,0.0%,0.33,0.0%,100.0%,0.0%,-0.1,-0.1%,-0.5,50%,,50%,latosma01
Zach Lee,23,2,.000,-136,.000,.000,0.0%,0.0%,0.0%,75.7,0.0%,0.0%,50.0%,50.0%,1.00,0.0%,50.0%,50.0%,0.0,0.0%,-0.2,,,,leeza01
Adam Liberatore,28,2,.000,-136,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.4,,,,liberad01
Brandon McCarthy,31,9,.099,-110,.000,.000,0.0%,55.6%,11.1%,66.4,0.0%,0.0%,33.3%,0.0%,,0.0%,0.0%,100.0%,0.0,0.0%,-0.5,0%,,,mccarbr01
Juan Nicasio,28,1,.906,531,.000,.000,0.0%,0.0%,0.0%,,,0.0%,100.0%,0.0%,,0.0%,100.0%,0.0%,0.0,0.0%,0.1,0%,,,nicasju01
Joc Pederson,23,585,.337,115,.262,.206,4.4%,29.1%,15.7%,92.2,52.5%,26.1%,40.8%,21.0%,0.70,38.9%,48.1%,13.1%,0.3,0.1%,5.4,23%,36%,41%,pederjo01
Joel Peralta,39,1,.000,-136,,.000,0.0%,100.0%,0.0%,,,,,,,,,,0.0,0.0%,-0.4,,,,peraljo01
Jose Peraza,21,25,.266,30,.200,.136,0.0%,8.0%,8.0%,77.1,11.8%,23.8%,38.1%,19.0%,0.73,9.5%,57.1%,33.3%,0.1,0.3%,-1.5,43%,100%,100%,perazjo01
Yasiel Puig,24,311,.330,108,.296,.181,3.5%,21.2%,8.4%,90.2,42.5%,27.6%,45.6%,20.3%,0.84,22.1%,55.3%,22.6%,-0.5,-0.3%,-0.7,21%,50%,48%,puigya01
Jimmy Rollins,36,563,.288,77,.246,.133,2.3%,15.3%,7.8%,85.6,26.4%,24.0%,38.1%,24.9%,0.65,37.9%,46.0%,16.2%,-2.5,-2.0%,-26.6,39%,60%,44%,rolliji01
Justin Ruggiano,33,60,.435,178,.324,.327,6.7%,23.3%,5.0%,95.1,57.1%,22.0%,41.5%,29.3%,0.71,26.8%,51.2%,22.0%,0.4,0.1%,7.9,47%,100%,60%,ruggiju01
Scott Schebler,24,40,.376,142,.300,.250,7.5%,32.5%,7.5%,92.4,63.2%,26.1%,52.2%,21.7%,1.09,47.8%,43.5%,8.7%,-0.1,0.0%,0.5,30%,67%,25%,schebsc01
Corey Seager,21,113,.429,177,.387,.224,3.5%,16.8%,12.4%,90.9,45.8%,30.4%,54.4%,15.2%,1.19,31.6%,57.0%,11.4%,1.1,0.3%,9.9,30%,100%,44%,seageco01
Eric Surkamp,27,1,,,,,0.0%,0.0%,0.0%,,,0.0%,0.0%,0.0%,,0.0%,0.0%,100.0%,0.0,0.0%,-0.2,,,,surkaer01
Ian Thomas,28,4,.173,-9,.000,.000,0.0%,25.0%,25.0%,86.9,50.0%,0.0%,100.0%,0.0%,,0.0%,50.0%,50.0%,0.0,0.0%,-1.0,100%,,0%,thomaia01
Ronald Torreyes,22,8,.408,174,.400,.167,0.0%,12.5%,12.5%,75.1,0.0%,16.7%,33.3%,0.0%,0.67,33.3%,33.3%,33.3%,-0.2,0.0%,0.0,20%,,100%,torrero01
Chin-hui Tsao,34,1,1.263,794,1.000,1.000,0.0%,0.0%,0.0%,101.4,100.0%,0.0%,0.0%,100.0%,0.00,0.0%,100.0%,0.0%,0.1,0.1%,0.6,100%,,,tsaoch01
Justin Turner,30,439,.379,143,.321,.197,3.6%,16.2%,8.2%,89.6,40.8%,35.1%,37.0%,22.3%,0.59,20.1%,58.9%,21.0%,1.7,1.3%,23.0,27%,71%,35%,turneju01
Juan Uribe,36,87,.271,61,.264,.062,1.2%,10.3%,5.8%,88.4,30.2%,24.7%,45.2%,20.5%,0.83,11.0%,60.3%,28.8%,-0.6,-0.5%,-5.5,21%,100%,40%,uribeju01
Chase Utley,36,141,.291,77,.237,.161,2.1%,20.6%,7.1%,89.9,49.4%,28.1%,46.9%,20.8%,0.90,29.2%,58.3%,12.5%,0.2,0.4%,-1.4,29%,100%,50%,utleych01
Scott Van Slyke,28,253,.307,89,.299,.144,2.4%,24.5%,9.1%,89.3,39.4%,23.8%,39.6%,22.6%,0.66,28.7%,57.3%,14.0%,-0.2,-0.6%,-4.4,18%,75%,42%,vanslsc01
Joe Wieland,25,2,.000,-373,,.000,0.0%,50.0%,0.0%,38.0,0.0%,0.0%,0.0%,0.0%,,0.0%,0.0%,100.0%,0.0,0.0%,-0.3,,,,wielajo01
Alex Wood,24,26,.242,34,.444,.045,0.0%,50.0%,3.9%,84.5,14.3%,25.0%,33.3%,8.3%,1.00,25.0%,41.7%,33.3%,-0.5,-0.4%,-5.2,20%,,33%,woodal02
League Average,,,.320,93,.301,.144,2.5%,20.9%,7.6%,88.4,37.8%,27.3%,45.8%,18.7%,0.88,26.4%,53.6%,19.9%,,,,29%,71%,40%,-9999
Team Total,,6090,.329,106,.292,.163,3.1%,20.7%,9.2%,88.9,40.5%,28.4%,43.4%,19.5%,0.80,27.8%,54.0%,18.2%,2.9,2.2%,17.3,27%,63%,37%,-9999
