--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Trey Mancini,30,401,.343,120,.326,.136,2.5%,21.5%,8.7%,89.6,43.0%,28.8%,39.5%,26.2%,0.65,32.1%,47.6%,20.3%,0.4,0.0%,14.1,23%,,36%,mancitr01
Richie Martin,27,33,.249,46,.250,.133,0.0%,30.3%,9.1%,86.5,35.0%,25.0%,50.0%,20.0%,1.00,20.0%,65.0%,15.0%,0.0,0.0%,0.4,44%,75%,25%,martiri01
Jorge Mateo,27,533,.293,78,.286,.158,2.4%,27.6%,5.1%,85.6,32.8%,26.7%,36.9%,25.9%,0.60,21.9%,58.8%,19.3%,-2.5,-0.9%,-18.8,38%,80%,67%,mateojo01
Ryan McKenna,25,172,.287,79,.350,.103,1.2%,32.0%,6.4%,84.3,30.1%,25.0%,40.4%,25.0%,0.72,29.8%,47.1%,23.1%,-0.4,-0.2%,-3.1,32%,67%,75%,mckenry01
Ryan Mountcastle,25,609,.318,102,.303,.173,3.6%,25.3%,7.1%,91.3,46.8%,25.7%,37.3%,32.1%,0.59,20.8%,54.9%,24.3%,0.3,0.0%,4.0,24%,80%,36%,mountry01
Cedric Mullins,27,672,.326,104,.299,.145,2.4%,18.8%,7.0%,87.3,37.5%,21.1%,38.3%,26.4%,0.65,38.1%,46.1%,15.8%,-0.4,-0.3%,-0.8,37%,77%,49%,mullice01
Tyler Nevin,25,184,.276,72,.259,.064,1.1%,25.0%,10.9%,87.3,38.1%,25.4%,39.5%,28.1%,0.65,21.1%,56.1%,22.8%,-1.1,-0.3%,-8.3,28%,,23%,nevinty01
Rougned Odor,28,472,.283,75,.244,.150,2.8%,23.1%,6.8%,86.6,33.5%,22.7%,31.2%,29.0%,0.47,38.3%,48.6%,13.1%,0.1,0.0%,-7.3,31%,86%,32%,odorro01
Chris Owings,30,68,.205,16,.188,.036,0.0%,35.3%,14.7%,77.7,15.2%,15.2%,51.5%,18.2%,1.21,24.2%,63.6%,12.1%,-0.8,-0.3%,-8.7,32%,100%,67%,owingch01
Brett Phillips,28,17,.148,-21,.250,.118,0.0%,52.9%,0.0%,87.5,12.5%,12.5%,25.0%,37.5%,0.33,37.5%,50.0%,12.5%,0.0,0.0%,-0.8,25%,,,phillbr02
Adley Rutschman,24,470,.361,131,.291,.191,2.8%,18.3%,13.8%,87.9,36.8%,25.1%,40.0%,26.7%,0.67,31.4%,54.9%,13.7%,1.9,0.9%,14.6,36%,100%,52%,rutscad01
Anthony Santander,27,647,.338,118,.248,.214,5.1%,18.9%,8.5%,90.0,43.3%,23.4%,31.9%,28.7%,0.47,36.1%,49.7%,14.2%,-0.3,0.1%,9.0,26%,0%,48%,santaan02
DJ Stewart,28,3,.000,-129,.000,.000,0.0%,66.7%,0.0%,79.3,0.0%,0.0%,0.0%,100.0%,0.00,0.0%,0.0%,100.0%,-0.1,0.0%,-0.7,,,,stewadj01
Kyle Stowers,24,98,.317,101,.339,.165,3.1%,29.6%,5.1%,91.1,50.0%,32.3%,35.5%,25.8%,0.55,32.3%,50.0%,17.7%,-0.1,-0.1%,-2.1,28%,,27%,stoweky01
Ramón Urías,28,445,.321,104,.287,.166,3.6%,22.0%,6.7%,88.8,46.8%,20.5%,46.8%,24.4%,0.90,26.0%,56.1%,17.9%,0.5,0.1%,4.4,28%,100%,57%,uriasra01
Terrin Vavra,25,103,.298,91,.310,.079,1.0%,18.5%,11.7%,86.0,23.9%,31.9%,38.9%,23.6%,0.67,20.8%,61.1%,18.1%,0.7,0.1%,1.1,36%,0%,56%,vavrate01
League Average,,,.312,99,.289,.148,2.8%,22.2%,8.0%,88.2,38.6%,23.9%,42.5%,25.5%,0.75,29.1%,52.3%,18.7%,,,,30%,75%,41%,-9999
Team Total,,6049,.313,97,.284,.154,2.8%,23.0%,7.9%,88.0,39.2%,24.2%,38.9%,26.3%,0.65,30.5%,52.0%,17.5%,-2.6,-1.9%,-23.3,30%,75%,45%,-9999
