--- When using SR data, please cite us and provide a link and/or a mention.


 
,,,Batting,Batting,Batting,Batting,Batting Ratios,Batting Ratios,Batting Ratios,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Batted Ball,Win Probability,Win Probability,Win Probability,Baserunning,Baserunning,Baserunning,-additional
Mike Freeman,28,11,.127,-56,.000,.000,0.0%,45.5%,18.2%,79.9,0.0%,0.0%,75.0%,25.0%,3.00,50.0%,50.0%,0.0%,-0.1,0.0%,-2.0,0%,,,freemmi01
Zack Godley,26,19,.100,-85,.222,.000,0.0%,47.4%,0.0%,84.8,28.6%,10.0%,70.0%,0.0%,3.50,40.0%,30.0%,30.0%,-0.2,0.0%,-2.2,50%,,0%,godleza01
Paul Goldschmidt,28,705,.398,135,.358,.192,3.4%,21.3%,15.6%,92.5,51.0%,28.1%,47.4%,19.0%,0.90,24.7%,51.7%,23.5%,4.2,1.0%,38.1,31%,86%,44%,goldspa01
Tuffy Gosewisch,32,99,.230,18,.169,.133,3.0%,22.2%,7.1%,87.9,30.0%,18.8%,47.8%,24.6%,0.94,23.5%,60.3%,16.2%,-0.8,0.0%,-7.5,26%,,20%,gosewtu01
Phil Gosselin,27,240,.316,78,.339,.091,0.8%,19.2%,6.3%,86.8,29.1%,28.1%,51.1%,14.0%,1.11,15.0%,53.2%,31.8%,-0.1,-0.1%,-4.0,32%,100%,39%,gosseph01
Zack Greinke,32,60,.217,1,.244,.019,0.0%,15.0%,5.0%,87.0,28.9%,22.9%,41.7%,16.7%,0.87,12.5%,58.3%,29.2%,-0.5,0.0%,-7.4,29%,100%,0%,greinza01
Mitch Haniger,25,123,.312,77,.256,.174,4.1%,22.0%,9.8%,93.3,50.7%,20.5%,41.0%,31.3%,0.69,26.8%,54.9%,18.3%,-0.8,0.0%,-2.2,12%,,0%,hanigmi01
Óscar Hernández,22,11,.265,44,.100,.273,9.1%,0.0%,0.0%,89.2,36.4%,27.3%,27.3%,36.4%,0.38,45.5%,54.5%,0.0%,0.2,0.0%,-1.1,0%,,,hernaos01
Chris Herrmann,28,166,.369,115,.364,.209,3.6%,26.5%,9.6%,90.4,44.2%,22.6%,44.3%,28.3%,0.84,30.5%,53.3%,16.2%,0.6,0.3%,7.7,28%,100%,58%,herrmch01
Kyle Jensen,28,34,.307,74,.250,.258,5.9%,38.2%,5.9%,91.6,35.3%,44.4%,16.7%,27.8%,0.20,27.8%,55.6%,16.7%,0.1,0.0%,1.0,38%,,0%,jenseky01
Matt Koch,25,6,.174,-83,,.000,0.0%,50.0%,16.7%,,,0.0%,0.0%,0.0%,,0.0%,50.0%,50.0%,-0.1,0.0%,-0.9,0%,,0%,kochma01
Jake Lamb,25,594,.367,116,.294,.260,4.9%,25.9%,10.8%,92.5,50.6%,28.4%,46.6%,19.8%,0.87,39.1%,46.2%,14.7%,3.0,0.8%,21.2,31%,86%,55%,lambja01
Shelby Miller,25,34,.141,-55,.364,.094,0.0%,61.8%,0.0%,93.9,85.7%,15.4%,46.2%,23.1%,1.20,15.4%,61.5%,23.1%,-0.5,-0.2%,-5.4,80%,,0%,millesh01
Peter O'Brien,25,67,.227,13,.125,.250,7.5%,40.3%,4.5%,87.5,39.3%,10.8%,43.2%,29.7%,0.76,29.7%,51.4%,18.9%,-1.1,-0.2%,-7.3,14%,,50%,obriepe01
Chris Owings,24,466,.328,83,.334,.140,1.1%,18.7%,4.3%,88.8,39.6%,26.0%,49.7%,18.6%,1.04,17.7%,56.8%,25.5%,-0.9,-0.2%,-2.1,33%,91%,54%,owingch01
David Peralta,28,183,.323,83,.310,.181,2.2%,23.0%,4.4%,90.0,44.2%,26.2%,53.1%,15.4%,1.13,30.7%,49.6%,19.7%,-0.7,-0.3%,-9.5,38%,100%,40%,peralda01
AJ Pollock,28,46,.339,82,.258,.146,4.4%,17.4%,10.9%,89.3,40.0%,9.1%,42.4%,42.4%,0.74,18.2%,66.7%,15.2%,0.4,0.0%,1.0,54%,100%,33%,polloaj01
Robbie Ray,24,60,.226,6,.346,.094,1.7%,43.3%,1.7%,80.8,25.0%,18.2%,54.5%,9.1%,2.00,33.3%,54.5%,12.1%,-0.7,-0.2%,-5.7,20%,,,rayro02
Jean Segura,26,694,.389,131,.353,.181,2.9%,14.6%,5.6%,89.8,41.8%,25.1%,52.6%,17.7%,1.15,18.0%,53.2%,28.8%,2.1,0.6%,30.0,35%,77%,56%,segurje01
Braden Shipley,24,27,.127,-69,.188,.038,0.0%,37.0%,0.0%,83.0,16.7%,11.8%,58.8%,11.8%,1.67,23.5%,41.2%,35.3%,-0.3,0.0%,-4.0,50%,100%,0%,shiplbr01
Yasmany Tomás,25,563,.353,109,.310,.236,5.5%,24.2%,5.5%,91.4,47.9%,29.6%,47.3%,19.0%,0.90,25.9%,48.4%,25.6%,-0.4,-0.3%,2.5,28%,33%,24%,tomasya01
Tyler Wagner,25,2,.000,-148,.000,.000,0.0%,50.0%,0.0%,93.2,0.0%,0.0%,100.0%,0.0%,,0.0%,0.0%,100.0%,0.0,0.0%,-0.3,,,,wagnety01
Rickie Weeks,33,205,.355,105,.288,.211,4.4%,26.3%,9.8%,93.1,55.7%,28.3%,44.9%,19.7%,0.81,16.4%,69.7%,13.9%,0.0,-0.1%,4.9,35%,100%,47%,weeksri01
League Average,,,.326,94,.301,.158,2.9%,21.5%,8.3%,88.6,38.5%,26.4%,45.0%,20.2%,0.85,27.9%,52.2%,19.9%,,,,30%,71%,40%,-9999
Team Total,,6260,.334,91,.315,.171,3.0%,22.8%,7.4%,89.6,41.5%,26.2%,48.4%,18.6%,0.97,25.1%,52.6%,22.3%,-0.4,-1.0%,2.4,31%,82%,43%,-9999
